pair_id,paper_id,dataset_norm,horizon_bucket,metric_name,model_name,model_scale,has_covariates,zero_shot,metric_num,baseline_metric,baseline_family,delta,delta_rel,vi,source,n_series_num,baseline_n_series
B02_fev_walmart__TabPFN-TS__SQL,B02_fev_walmart,Walmart,long,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.6619,1.2457,ML_TREE,-0.5838,-0.4686521634422413,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TabPFN-TS__MASE,B02_fev_walmart,Walmart,long,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.8318,1.2457,ML_TREE,-0.41390000000000005,-0.3322629846672554,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TabPFN-TS__WAPE,B02_fev_walmart,Walmart,long,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0943,0.1514,ML_TREE,-0.05710000000000001,-0.3771466314398944,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TiRex__SQL,B02_fev_walmart,Walmart,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.7075,1.2457,ML_TREE,-0.5382,-0.43204623906237455,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TiRex__MASE,B02_fev_walmart,Walmart,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.8862,1.2457,ML_TREE,-0.35950000000000004,-0.288592759091274,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TiRex__WAPE,B02_fev_walmart,Walmart,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.1054,0.1514,ML_TREE,-0.04600000000000001,-0.30383091149273456,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TimesFM-2.5__SQL,B02_fev_walmart,Walmart,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6794,1.2457,ML_TREE,-0.5663,-0.4546038371999679,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TimesFM-2.5__MASE,B02_fev_walmart,Walmart,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.8615,1.2457,ML_TREE,-0.3842,-0.30842096813036846,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__TimesFM-2.5__WAPE,B02_fev_walmart,Walmart,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.1016,0.1514,ML_TREE,-0.04980000000000001,-0.32892998678996044,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Toto-1.0__SQL,B02_fev_walmart,Walmart,long,SQL,Toto-1.0,8,TRUE,TRUE,0.9072,1.2457,ML_TREE,-0.3385,-0.2717347676005459,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Toto-1.0__MASE,B02_fev_walmart,Walmart,long,MASE,Toto-1.0,8,TRUE,TRUE,1.1258,1.2457,ML_TREE,-0.11990000000000012,-0.09625110379706199,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Toto-1.0__WAPE,B02_fev_walmart,Walmart,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.1385,0.1514,ML_TREE,-0.012899999999999995,-0.08520475561426681,6.811989100817438e-4,LIT,2936,2936
B03_gift_car_parts_M__Chronos-2__MASE,B03_gift_car_parts_M,Car Parts,medium,MASE,Chronos-2,8.079181246047625,FALSE,TRUE,0.836,1.2015,STATS,-0.36550000000000005,-0.3042030794839784,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Chronos-2__WAPE,B03_gift_car_parts_M,Car Parts,medium,WAPE,Chronos-2,8.079181246047625,FALSE,TRUE,1.0871,1.6,STATS,-0.5129000000000001,-0.3205625000000001,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Chronos-2__SQL,B03_gift_car_parts_M,Car Parts,medium,SQL,Chronos-2,8.079181246047625,FALSE,TRUE,0.966,1.34,STATS,-0.3740000000000001,-0.27910447761194035,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TiRex__MASE,B03_gift_car_parts_M,Car Parts,medium,MASE,TiRex,7.544068044350276,FALSE,TRUE,0.8469,1.2015,STATS,-0.3546,-0.29513108614232214,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TiRex__WAPE,B03_gift_car_parts_M,Car Parts,medium,WAPE,TiRex,7.544068044350276,FALSE,TRUE,1.102,1.6,STATS,-0.498,-0.31124999999999997,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TiRex__SQL,B03_gift_car_parts_M,Car Parts,medium,SQL,TiRex,7.544068044350276,FALSE,TRUE,0.9952,1.34,STATS,-0.3448000000000001,-0.257313432835821,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TimesFM-2.5__MASE,B03_gift_car_parts_M,Car Parts,medium,MASE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.8384,1.2015,STATS,-0.3631,-0.3022055763628797,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TimesFM-2.5__WAPE,B03_gift_car_parts_M,Car Parts,medium,WAPE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,1.1121,1.6,STATS,-0.4879,-0.3049375,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TimesFM-2.5__SQL,B03_gift_car_parts_M,Car Parts,medium,SQL,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.9421,1.34,STATS,-0.39790000000000003,-0.2969402985074627,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Moirai-2.0-Small__MASE,B03_gift_car_parts_M,Car Parts,medium,MASE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.8266,1.2015,STATS,-0.3749,-0.312026633374948,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Moirai-2.0-Small__WAPE,B03_gift_car_parts_M,Car Parts,medium,WAPE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,1.0844,1.6,STATS,-0.5156000000000001,-0.32225000000000004,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Moirai-2.0-Small__SQL,B03_gift_car_parts_M,Car Parts,medium,SQL,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.9362,1.34,STATS,-0.40380000000000005,-0.30134328358208956,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Chronos-Bolt-Base__MASE,B03_gift_car_parts_M,Car Parts,medium,MASE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.8551,1.2015,STATS,-0.34640000000000004,-0.2883062838119018,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Chronos-Bolt-Base__WAPE,B03_gift_car_parts_M,Car Parts,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,1.1508,1.6,STATS,-0.44920000000000004,-0.28075,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Chronos-Bolt-Base__SQL,B03_gift_car_parts_M,Car Parts,medium,SQL,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.9945,1.34,STATS,-0.34550000000000003,-0.25783582089552237,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Toto-1.0__MASE,B03_gift_car_parts_M,Car Parts,medium,MASE,Toto-1.0,8,FALSE,TRUE,0.8104,1.2015,STATS,-0.3911,-0.3255097794423637,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Toto-1.0__WAPE,B03_gift_car_parts_M,Car Parts,medium,WAPE,Toto-1.0,8,FALSE,TRUE,1.0198,1.6,STATS,-0.5802,-0.36262500000000003,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__Toto-1.0__SQL,B03_gift_car_parts_M,Car Parts,medium,SQL,Toto-1.0,8,FALSE,TRUE,0.899,1.34,STATS,-0.44100000000000006,-0.32910447761194034,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TabPFN-TS__MASE,B03_gift_car_parts_M,Car Parts,medium,MASE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.8476,1.2015,STATS,-0.3539,-0.294548481065335,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TabPFN-TS__WAPE,B03_gift_car_parts_M,Car Parts,medium,WAPE,TabPFN-TS,7.079181246047625,FALSE,TRUE,1.1239,1.6,STATS,-0.4761000000000002,-0.2975625000000001,7.479431563201197e-4,LIT,2674,2674
B03_gift_car_parts_M__TabPFN-TS__SQL,B03_gift_car_parts_M,Car Parts,medium,SQL,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.9696,1.34,STATS,-0.37040000000000006,-0.2764179104477612,7.479431563201197e-4,LIT,2674,2674
B03_gift_hierarchical_sales_D__Chronos-2__MASE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,MASE,Chronos-2,8.079181246047625,FALSE,TRUE,0.744,0.908,STATS,-0.16400000000000003,-0.18061674008810577,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Chronos-2__WAPE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,WAPE,Chronos-2,8.079181246047625,FALSE,TRUE,0.7091,0.858,STATS,-0.14890000000000003,-0.1735431235431236,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Chronos-2__SQL,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,SQL,Chronos-2,8.079181246047625,FALSE,TRUE,0.5789,0.931,STATS,-0.3521000000000001,-0.3781954887218046,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TiRex__MASE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,MASE,TiRex,7.544068044350276,FALSE,TRUE,0.7452,0.908,STATS,-0.16280000000000006,-0.1792951541850221,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TiRex__WAPE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,WAPE,TiRex,7.544068044350276,FALSE,TRUE,0.7083,0.858,STATS,-0.14969999999999994,-0.17447552447552442,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TiRex__SQL,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,SQL,TiRex,7.544068044350276,FALSE,TRUE,0.5702,0.931,STATS,-0.3608,-0.38754027926960255,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TimesFM-2.5__MASE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,MASE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.745,0.908,STATS,-0.16300000000000003,-0.17951541850220268,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TimesFM-2.5__WAPE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,WAPE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.7087,0.858,STATS,-0.1493,-0.174009324009324,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TimesFM-2.5__SQL,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,SQL,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.5736,0.931,STATS,-0.35740000000000005,-0.38388829215896886,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Moirai-2.0-Small__MASE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,MASE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.748,0.908,STATS,-0.16000000000000003,-0.17621145374449343,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Moirai-2.0-Small__WAPE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,WAPE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.7112,0.858,STATS,-0.14679999999999993,-0.17109557109557103,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Moirai-2.0-Small__SQL,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,SQL,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.577,0.931,STATS,-0.3540000000000001,-0.3802363050483352,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Chronos-Bolt-Base__MASE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,MASE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.7428,0.908,STATS,-0.1652,-0.18193832599118945,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Chronos-Bolt-Base__WAPE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.708,0.858,STATS,-0.15000000000000002,-0.17482517482517484,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Chronos-Bolt-Base__SQL,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,SQL,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.5761,0.931,STATS,-0.3549000000000001,-0.3812030075187971,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Toto-1.0__MASE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,MASE,Toto-1.0,8,FALSE,TRUE,0.7354,0.908,STATS,-0.17259999999999998,-0.1900881057268722,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Toto-1.0__WAPE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,WAPE,Toto-1.0,8,FALSE,TRUE,0.7031,0.858,STATS,-0.15490000000000004,-0.18053613053613057,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__Toto-1.0__SQL,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,SQL,Toto-1.0,8,FALSE,TRUE,0.5704,0.931,STATS,-0.36060000000000003,-0.38732545649838884,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TabPFN-TS__MASE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,MASE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.7595,0.908,STATS,-0.14850000000000008,-0.163546255506608,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TabPFN-TS__WAPE,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,WAPE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.7274,0.858,STATS,-0.13059999999999994,-0.15221445221445215,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_D__TabPFN-TS__SQL,B03_gift_hierarchical_sales_D,Hierarchical Sales,medium,SQL,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.5917,0.931,STATS,-0.33930000000000005,-0.36444683136412465,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Chronos-2__MASE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,MASE,Chronos-2,8.079181246047625,FALSE,TRUE,0.7093,0.916,STATS,-0.2067,-0.2256550218340611,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Chronos-2__WAPE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,WAPE,Chronos-2,8.079181246047625,FALSE,TRUE,0.4039,0.589,STATS,-0.1851,-0.31426146010186756,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Chronos-2__SQL,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,SQL,Chronos-2,8.079181246047625,FALSE,TRUE,0.3407,0.642,STATS,-0.3013,-0.4693146417445483,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TiRex__MASE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,MASE,TiRex,7.544068044350276,FALSE,TRUE,0.722,0.916,STATS,-0.19400000000000006,-0.2117903930131005,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TiRex__WAPE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,WAPE,TiRex,7.544068044350276,FALSE,TRUE,0.4093,0.589,STATS,-0.17969999999999997,-0.30509337860780983,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TiRex__SQL,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,SQL,TiRex,7.544068044350276,FALSE,TRUE,0.3477,0.642,STATS,-0.2943,-0.45841121495327103,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TimesFM-2.5__MASE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,MASE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.7191,0.916,STATS,-0.19690000000000007,-0.21495633187772933,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TimesFM-2.5__WAPE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,WAPE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.4139,0.589,STATS,-0.17509999999999998,-0.2972835314091681,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TimesFM-2.5__SQL,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,SQL,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.3478,0.642,STATS,-0.2942,-0.45825545171339566,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Moirai-2.0-Small__MASE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,MASE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.7381,0.916,STATS,-0.17790000000000006,-0.1942139737991267,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Moirai-2.0-Small__WAPE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,WAPE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.4199,0.589,STATS,-0.16909999999999997,-0.28709677419354834,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Moirai-2.0-Small__SQL,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,SQL,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.3521,0.642,STATS,-0.2899,-0.45155763239875385,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Chronos-Bolt-Base__MASE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,MASE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.7327,0.916,STATS,-0.18330000000000002,-0.20010917030567688,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Chronos-Bolt-Base__WAPE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.4171,0.589,STATS,-0.17189999999999994,-0.29185059422750415,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Chronos-Bolt-Base__SQL,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,SQL,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.3526,0.642,STATS,-0.2894,-0.45077881619937693,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Toto-1.0__MASE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,MASE,Toto-1.0,8,FALSE,TRUE,0.7443,0.916,STATS,-0.17170000000000007,-0.18744541484716165,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Toto-1.0__WAPE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,WAPE,Toto-1.0,8,FALSE,TRUE,0.4198,0.589,STATS,-0.16919999999999996,-0.2872665534804753,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__Toto-1.0__SQL,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,SQL,Toto-1.0,8,FALSE,TRUE,0.3558,0.642,STATS,-0.2862,-0.4457943925233645,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TabPFN-TS__MASE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,MASE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.7311,0.916,STATS,-0.18490000000000006,-0.20185589519650662,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TabPFN-TS__WAPE,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,WAPE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.413,0.589,STATS,-0.176,-0.298811544991511,0.01694915254237288,LIT,118,118
B03_gift_hierarchical_sales_W__TabPFN-TS__SQL,B03_gift_hierarchical_sales_W,Hierarchical Sales,medium,SQL,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.3455,0.642,STATS,-0.29650000000000004,-0.4618380062305297,0.01694915254237288,LIT,118,118
B03_gift_restaurant_D__Chronos-2__MASE,B03_gift_restaurant_D,Restaurant,medium,MASE,Chronos-2,8.079181246047625,FALSE,TRUE,0.6777,0.861,STATS,-0.18330000000000002,-0.21289198606271778,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Chronos-2__WAPE,B03_gift_restaurant_D,Restaurant,medium,WAPE,Chronos-2,8.079181246047625,FALSE,TRUE,0.3252,0.431,STATS,-0.1058,-0.2454756380510441,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Chronos-2__SQL,B03_gift_restaurant_D,Restaurant,medium,SQL,Chronos-2,8.079181246047625,FALSE,TRUE,0.2543,0.677,STATS,-0.4227,-0.6243722304283604,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TiRex__MASE,B03_gift_restaurant_D,Restaurant,medium,MASE,TiRex,7.544068044350276,FALSE,TRUE,0.6779,0.861,STATS,-0.18310000000000004,-0.21265969802555174,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TiRex__WAPE,B03_gift_restaurant_D,Restaurant,medium,WAPE,TiRex,7.544068044350276,FALSE,TRUE,0.3254,0.431,STATS,-0.10559999999999997,-0.2450116009280742,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TiRex__SQL,B03_gift_restaurant_D,Restaurant,medium,SQL,TiRex,7.544068044350276,FALSE,TRUE,0.2548,0.677,STATS,-0.4222,-0.6236336779911373,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TimesFM-2.5__MASE,B03_gift_restaurant_D,Restaurant,medium,MASE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.6818,0.861,STATS,-0.17920000000000003,-0.20813008130081304,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TimesFM-2.5__WAPE,B03_gift_restaurant_D,Restaurant,medium,WAPE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.3274,0.431,STATS,-0.10359999999999997,-0.2403712296983758,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TimesFM-2.5__SQL,B03_gift_restaurant_D,Restaurant,medium,SQL,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.2565,0.677,STATS,-0.42050000000000004,-0.6211225997045791,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Moirai-2.0-Small__MASE,B03_gift_restaurant_D,Restaurant,medium,MASE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.696,0.861,STATS,-0.16500000000000004,-0.19163763066202094,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Moirai-2.0-Small__WAPE,B03_gift_restaurant_D,Restaurant,medium,WAPE,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.3323,0.431,STATS,-0.09870000000000001,-0.22900232018561487,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Moirai-2.0-Small__SQL,B03_gift_restaurant_D,Restaurant,medium,SQL,Moirai-2.0-Small,7.041392685158225,FALSE,TRUE,0.2604,0.677,STATS,-0.4166,-0.6153618906942393,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Chronos-Bolt-Base__MASE,B03_gift_restaurant_D,Restaurant,medium,MASE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.7004,0.861,STATS,-0.16059999999999997,-0.18652729384436698,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Chronos-Bolt-Base__WAPE,B03_gift_restaurant_D,Restaurant,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.3373,0.431,STATS,-0.0937,-0.2174013921113689,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Chronos-Bolt-Base__SQL,B03_gift_restaurant_D,Restaurant,medium,SQL,Chronos-Bolt-Base,7.662757831681574,FALSE,TRUE,0.264,0.677,STATS,-0.41300000000000003,-0.6100443131462334,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Toto-1.0__MASE,B03_gift_restaurant_D,Restaurant,medium,MASE,Toto-1.0,8,FALSE,TRUE,0.7835,0.861,STATS,-0.07750000000000001,-0.09001161440185831,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Toto-1.0__WAPE,B03_gift_restaurant_D,Restaurant,medium,WAPE,Toto-1.0,8,FALSE,TRUE,0.3782,0.431,STATS,-0.052800000000000014,-0.12250580046403715,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__Toto-1.0__SQL,B03_gift_restaurant_D,Restaurant,medium,SQL,Toto-1.0,8,FALSE,TRUE,0.2974,0.677,STATS,-0.37960000000000005,-0.5607090103397342,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TabPFN-TS__MASE,B03_gift_restaurant_D,Restaurant,medium,MASE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.6978,0.861,STATS,-0.1632,-0.18954703832752615,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TabPFN-TS__WAPE,B03_gift_restaurant_D,Restaurant,medium,WAPE,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.335,0.431,STATS,-0.09599999999999997,-0.22273781902552198,0.0024600246002460025,LIT,813,813
B03_gift_restaurant_D__TabPFN-TS__SQL,B03_gift_restaurant_D,Restaurant,medium,SQL,TabPFN-TS,7.079181246047625,FALSE,TRUE,0.2629,0.677,STATS,-0.4141,-0.611669128508124,0.0024600246002460025,LIT,813,813
LOCAL_MAC_favorita_h7__chronos2__WAPE,LOCAL_MAC_favorita_h7,Favorita,short,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.4769,0.5295,ML_TREE,-0.05259999999999998,-0.0993389990557129,6.0839999999999993e-5,LOCAL,2992,29753
LOCAL_MAC_favorita_h14__chronos2__WAPE,LOCAL_MAC_favorita_h14,Favorita,medium,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.4812,0.5311,ML_TREE,-0.0499,-0.0939559405008473,6.560999999999999e-5,LOCAL,2992,29753
LOCAL_MAC_favorita_h28__chronos2__WAPE,LOCAL_MAC_favorita_h28,Favorita,long,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.486,0.5377,ML_TREE,-0.05169999999999997,-0.09615026966710057,6.4e-5,LOCAL,2988,29753
LOCAL_MAC_m5_h7__chronos2__WAPE,LOCAL_MAC_m5_h7,M5,short,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.8786,1.3072,STATS,-0.42859999999999987,-0.32787637698898403,1.1664000000000001e-4,LOCAL,3000,30480
LOCAL_MAC_m5_h14__chronos2__WAPE,LOCAL_MAC_m5_h14,M5,medium,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.8867,1.3216,STATS,-0.43490000000000006,-0.32907082324455206,1.1236e-4,LOCAL,3000,30478
LOCAL_MAC_m5_h28__chronos2__WAPE,LOCAL_MAC_m5_h28,M5,long,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.8987,1.3285,STATS,-0.42979999999999996,-0.32352277004140007,1.0404000000000001e-4,LOCAL,3000,30462
LOCAL_MAC_favorita_h28__chronos_bolt_tiny__WAPE,LOCAL_MAC_favorita_h28,Favorita,long,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.4888,0.5377,ML_TREE,-0.048899999999999944,-0.0909429049655941,6.0839999999999993e-5,LOCAL,2988,29753
