contrast_i,contrast_j,covariance,correlation
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h14_moirai2_vs_lightgbm_cov,-1.7283005429163087e-06,-0.014287147042579272
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h14_timesfm25_vs_lightgbm_cov,5.618709482842121e-06,0.0234582456302216
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h14_tirex_vs_lightgbm_cov,-5.419378987867379e-06,-0.039909674276083974
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h28_chronos2_vs_lightgbm_direct,-2.282174588945072e-05,-0.058806206799063614
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,-1.5390714063637877e-05,-0.03951173594966617
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,-1.7118638489365875e-05,-0.0538786516920371
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h28_timesfm25_vs_lightgbm_direct,-1.4534032066817068e-05,-0.048551506561991545
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h28_tirex_vs_lightgbm_direct,-2.0237839110391356e-05,-0.05793357773936172
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h7_chronos2_vs_lightgbm_cov,-7.70825335878107e-06,-0.056865626655637894
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,7.84884826056119e-06,0.023751017654307358
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h7_moirai2_vs_lightgbm_cov,-3.387606041278365e-06,-0.030663905810157828
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h7_timesfm25_vs_lightgbm_cov,6.132404788259876e-06,0.028680269189538338
Rohlik_h28_chronos2_vs_lightgbm_cov,Favorita_h7_tirex_vs_lightgbm_cov,-7.050530847846206e-06,-0.04728411261963388
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h14_chronos2_vs_lightgbm_cov,-6.073674910947383e-06,-0.056193442912706094
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,-3.166588170399712e-06,-0.022961445684153533
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h14_moirai2_vs_lightgbm_cov,-2.610716738405096e-06,-0.020214693471571846
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h14_timesfm25_vs_lightgbm_cov,-4.131857883526723e-06,-0.03362246962506041
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h14_tirex_vs_lightgbm_cov,-4.033555879689463e-06,-0.03575578892736509
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h28_chronos2_vs_lightgbm_direct,-1.0234188361550797e-05,-0.058376518946102914
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,-8.574865697428688e-06,-0.04264464562037025
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h28_moirai2_vs_lightgbm_direct,-9.11478544685593e-06,-0.05965817222002951
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h28_timesfm25_vs_lightgbm_direct,-8.408247122662618e-06,-0.04854097130462914
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h28_tirex_vs_lightgbm_direct,-9.011826122404462e-06,-0.041978862639559036
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h7_chronos2_vs_lightgbm_cov,-4.476034171947522e-06,-0.044571455339872126
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,-4.087410480484092e-06,-0.03548879982814117
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h7_moirai2_vs_lightgbm_cov,-3.8017655232702477e-06,-0.03507718297888974
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h7_timesfm25_vs_lightgbm_cov,-4.1152597703574434e-06,-0.039200737577167674
Rohlik_h28_chronos2_vs_lightgbm_cov,M5_h7_tirex_vs_lightgbm_cov,-3.4616508780241368e-06,-0.0330326962688189
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h14_chronos2_vs_lightgbm_cov,9.38305081385839e-05,0.7158970452229121
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,6.449641836796599e-05,0.533657512306784
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h14_moirai2_vs_lightgbm_cov,9.957934068683896e-05,0.6356457857857934
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h14_timesfm25_vs_lightgbm_cov,0.00010722569603170706,0.6484551017931672
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h14_tirex_vs_lightgbm_cov,0.00011546209253482438,0.6412598468930847
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h28_chronos2_vs_lightgbm_cov,0.00016498054027244338,1.0
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,0.00013295947035508776,0.8135121839244812
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h28_moirai2_vs_lightgbm_cov,0.00016967113325257484,0.9013389146873209
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h28_timesfm25_vs_lightgbm_cov,0.0001780922609262597,0.9159494605174285
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h28_tirex_vs_lightgbm_cov,0.00017585014582755147,0.8596510804078794
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h7_chronos2_vs_lightgbm_cov,7.117532942930466e-05,0.522720172274033
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,5.230875685155464e-05,0.39494526246011885
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h7_moirai2_vs_lightgbm_cov,8.943765512212982e-05,0.5262259407192087
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h7_timesfm25_vs_lightgbm_cov,8.509402618247639e-05,0.5329496395801618
Rohlik_h28_chronos2_vs_lightgbm_cov,Rohlik_h7_tirex_vs_lightgbm_cov,8.150761214884732e-05,0.5022609899240734
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_chronos2_vs_lightgbm_cov,-6.051402049232955e-06,-0.042298416363872
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,1.2499735171935234e-05,0.03938037722844586
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_moirai2_vs_lightgbm_cov,-2.0492645829940902e-06,-0.01710022359982896
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_timesfm25_vs_lightgbm_cov,6.656629280857429e-06,0.028053744020611764
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_tirex_vs_lightgbm_cov,-2.8179858239217687e-06,-0.020948116039439472
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_chronos2_vs_lightgbm_direct,-1.688610022562559e-05,-0.04392190526574448
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,-5.807140278725376e-06,-0.01504898346426776
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,-1.3329488344575782e-05,-0.0423485441091295
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_timesfm25_vs_lightgbm_direct,-9.06805630901811e-06,-0.030577946162228146
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_tirex_vs_lightgbm_direct,-1.4211894317474251e-05,-0.041067256116312886
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_chronos2_vs_lightgbm_cov,-6.164728207760027e-06,-0.04590767404761617
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,1.3606495028095182e-05,0.04156234695792176
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_moirai2_vs_lightgbm_cov,-3.942278151505102e-06,-0.036021296772639065
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_timesfm25_vs_lightgbm_cov,6.728594794743667e-06,0.031765397275717186
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_tirex_vs_lightgbm_cov,-4.286053894738085e-06,-0.029015399897772406
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_chronos2_vs_lightgbm_cov,-8.749174959903423e-06,-0.08171065782673168
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,-3.5213637592951624e-06,-0.025774843703140288
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_moirai2_vs_lightgbm_cov,-2.4535468322511096e-06,-0.019176938055453688
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_timesfm25_vs_lightgbm_cov,-4.192184180187006e-06,-0.03443515927070545
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_tirex_vs_lightgbm_cov,-5.192974679202039e-06,-0.046467787941450414
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_chronos2_vs_lightgbm_direct,-1.1207846079304065e-05,-0.06453338602099602
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,-8.601257743237585e-06,-0.04317940480839093
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_moirai2_vs_lightgbm_direct,-1.0298661019600202e-05,-0.06804273527051628
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_timesfm25_vs_lightgbm_direct,-7.73012525396872e-06,-0.0450471202408611
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_tirex_vs_lightgbm_direct,-9.255717372895006e-06,-0.04352166038338541
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_chronos2_vs_lightgbm_cov,-6.196697128059809e-06,-0.06228754272708108
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,-4.314039314978148e-06,-0.03780982469102316
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_moirai2_vs_lightgbm_cov,-4.894642578903791e-06,-0.04558667018779045
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_timesfm25_vs_lightgbm_cov,-4.644306321741047e-06,-0.04465759668163131
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_tirex_vs_lightgbm_cov,-5.2579417192208184e-06,-0.050647035896153776
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_chronos2_vs_lightgbm_cov,5.890117974880654e-05,0.4536365114076193
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,7.865020080839724e-05,0.6569077294685577
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_moirai2_vs_lightgbm_cov,6.637763870365918e-05,0.4277058901943853
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_timesfm25_vs_lightgbm_cov,6.262335546263071e-05,0.3822917081284969
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_tirex_vs_lightgbm_cov,7.424268371254047e-05,0.4162227286995385
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h28_chronos2_vs_lightgbm_cov,0.00013295947035508776,0.8135121839244812
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,0.00016191150435399736,0.9999999999999998
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h28_moirai2_vs_lightgbm_cov,0.0001472379845776926,0.7895461718269705
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h28_timesfm25_vs_lightgbm_cov,0.00014142524640757824,0.7342279530184992
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h28_tirex_vs_lightgbm_cov,0.00014399875100860234,0.7105844714261487
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h7_chronos2_vs_lightgbm_cov,4.076949324935596e-05,0.3022404550702921
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,6.398502067724594e-05,0.48766134390808324
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h7_moirai2_vs_lightgbm_cov,5.4715409118819884e-05,0.3249668094371004
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h7_timesfm25_vs_lightgbm_cov,4.485339367064848e-05,0.28356975958693126
Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h7_tirex_vs_lightgbm_cov,4.411454841017645e-05,0.27440411679850546
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h14_chronos2_vs_lightgbm_cov,-1.0065893892784082e-05,-0.06108798835622903
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,7.064389679046175e-06,0.01932364647438825
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h14_moirai2_vs_lightgbm_cov,-1.3571008925944536e-06,-0.009832212744435244
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h14_timesfm25_vs_lightgbm_cov,3.397288344828328e-06,0.012430947836669084
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h14_tirex_vs_lightgbm_cov,-5.04876594100829e-06,-0.03258567940183872
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h28_chronos2_vs_lightgbm_direct,-2.32055086233071e-05,-0.05240566979303713
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,-1.3291509277819256e-05,-0.02990573789392934
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,-1.579577234160422e-05,-0.04357137315254305
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h28_timesfm25_vs_lightgbm_direct,-1.479087185600519e-05,-0.043303525357128
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h28_tirex_vs_lightgbm_direct,-1.8596878304588648e-05,-0.04665725051416299
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h7_chronos2_vs_lightgbm_cov,-7.806284510581496e-06,-0.0504720688729554
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,8.580310802482914e-06,0.02275580437644952
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h7_moirai2_vs_lightgbm_cov,-1.942541008267249e-06,-0.015410532726793744
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h7_timesfm25_vs_lightgbm_cov,4.659455047027518e-06,0.019098550971833946
Rohlik_h28_moirai2_vs_lightgbm_cov,Favorita_h7_tirex_vs_lightgbm_cov,-5.487546421157463e-06,-0.032254069384238984
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h14_chronos2_vs_lightgbm_cov,-8.926296305507762e-06,-0.07237995029641897
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,-3.450908546925564e-06,-0.021930774848533563
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h14_moirai2_vs_lightgbm_cov,-1.9257763502841023e-06,-0.013068511921425932
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h14_timesfm25_vs_lightgbm_cov,-4.347842070703732e-06,-0.03100779454767343
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h14_tirex_vs_lightgbm_cov,-5.16082612978778e-06,-0.04009501659143045
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h28_chronos2_vs_lightgbm_direct,-1.4319024168057764e-05,-0.07158319736969032
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,-1.0776689924469685e-05,-0.04697161072051779
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h28_moirai2_vs_lightgbm_direct,-1.1643964180577864e-05,-0.06679396686880298
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h28_timesfm25_vs_lightgbm_direct,-1.1812710350466138e-05,-0.05976754715455776
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h28_tirex_vs_lightgbm_direct,-1.1076455159082313e-05,-0.0452201023042082
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h7_chronos2_vs_lightgbm_cov,-5.715763486912462e-06,-0.04988276907945707
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,-4.844605479283752e-06,-0.036865010090556066
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h7_moirai2_vs_lightgbm_cov,-4.640365669480961e-06,-0.037523597447487546
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h7_timesfm25_vs_lightgbm_cov,-4.65653651988303e-06,-0.03887522180660218
Rohlik_h28_moirai2_vs_lightgbm_cov,M5_h7_tirex_vs_lightgbm_cov,-4.09764931013749e-06,-0.034269552147833914
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h14_chronos2_vs_lightgbm_cov,9.82175169750487e-05,0.6567624813553788
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,7.193764634624191e-05,0.5216703296977883
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h14_moirai2_vs_lightgbm_cov,0.00013118514978408677,0.7339111466449759
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h14_timesfm25_vs_lightgbm_cov,0.00012876577329677213,0.6824869640908762
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h14_tirex_vs_lightgbm_cov,0.0001463772880098582,0.7124939849991686
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h28_chronos2_vs_lightgbm_cov,0.00016967113325257484,0.9013389146873209
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,0.0001472379845776926,0.7895461718269705
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h28_moirai2_vs_lightgbm_cov,0.0002147864875490116,1.0
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h28_timesfm25_vs_lightgbm_cov,0.000207889468354847,0.9370695702776561
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h28_tirex_vs_lightgbm_cov,0.00021718378639328832,0.9305072551550251
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h7_chronos2_vs_lightgbm_cov,7.68457657113467e-05,0.4946210550513596
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,5.821879286229322e-05,0.38524639979379666
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h7_moirai2_vs_lightgbm_cov,0.00011584538862464058,0.5973701016562645
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h7_timesfm25_vs_lightgbm_cov,0.00010077071938941391,0.553139078666875
Rohlik_h28_moirai2_vs_lightgbm_cov,Rohlik_h7_tirex_vs_lightgbm_cov,0.00010273823559209204,0.5548508603569685
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h14_chronos2_vs_lightgbm_cov,-8.280606595684704e-06,-0.04865325833703963
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,9.524275780036107e-06,0.025222765414322692
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h14_moirai2_vs_lightgbm_cov,-1.2495913838210829e-06,-0.008765030978433362
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h14_timesfm25_vs_lightgbm_cov,2.2052639713958936e-06,0.007812296533843361
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h14_tirex_vs_lightgbm_cov,-3.511481878686968e-06,-0.021942104392680607
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h28_chronos2_vs_lightgbm_direct,-2.155284994445126e-05,-0.04712357082078899
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,-1.0399049017025793e-05,-0.02265270929605222
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,-1.56402478130451e-05,-0.04176863797112665
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h28_timesfm25_vs_lightgbm_direct,-1.5494206608511472e-05,-0.04391825992328339
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h28_tirex_vs_lightgbm_direct,-1.7813895619674775e-05,-0.04326974134336086
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h7_chronos2_vs_lightgbm_cov,-5.6734893958541545e-06,-0.03551430182493268
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,1.089333272594251e-05,0.027970243265384616
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h7_moirai2_vs_lightgbm_cov,-1.439519930579232e-06,-0.011056341413051075
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h7_timesfm25_vs_lightgbm_cov,3.4481124493924247e-06,0.013683368250550453
Rohlik_h28_timesfm25_vs_lightgbm_cov,Favorita_h7_tirex_vs_lightgbm_cov,-3.5187212680289846e-06,-0.020023384049101593
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h14_chronos2_vs_lightgbm_cov,-6.836967139734591e-06,-0.05367311198932763
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,-2.0357367002943304e-06,-0.012525308597417375
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h14_moirai2_vs_lightgbm_cov,-1.8235516782235575e-06,-0.011980768245261349
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h14_timesfm25_vs_lightgbm_cov,-3.207247866015892e-06,-0.022145013256084024
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h14_tirex_vs_lightgbm_cov,-3.9049606628925895e-06,-0.02937204166264035
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h28_chronos2_vs_lightgbm_direct,-1.2845464056278052e-05,-0.062171847279548505
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,-9.382133244822513e-06,-0.03959113613963469
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h28_moirai2_vs_lightgbm_direct,-1.148935919466739e-05,-0.06380849268492471
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h28_timesfm25_vs_lightgbm_direct,-9.952500770741894e-06,-0.04875222038457229
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h28_tirex_vs_lightgbm_direct,-1.0021836520594725e-05,-0.03961178046584438
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h7_chronos2_vs_lightgbm_cov,-4.6910338889627255e-06,-0.03963612387231008
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,-3.748758499068198e-06,-0.027617839853375476
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h7_moirai2_vs_lightgbm_cov,-3.8490369103913785e-06,-0.030133573794230203
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h7_timesfm25_vs_lightgbm_cov,-4.192244220121846e-06,-0.03388462968479308
Rohlik_h28_timesfm25_vs_lightgbm_cov,M5_h7_tirex_vs_lightgbm_cov,-3.4078339438168195e-06,-0.02759296489545192
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h14_chronos2_vs_lightgbm_cov,0.00011201646950665954,0.7251829213324931
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,7.276889768112215e-05,0.5108954217243615
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h14_moirai2_vs_lightgbm_cov,0.0001367325140716724,0.740588407917174
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h14_timesfm25_vs_lightgbm_cov,0.0001523212824827961,0.7816292629542003
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h14_tirex_vs_lightgbm_cov,0.0001631828661214943,0.7690035859875384
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h28_chronos2_vs_lightgbm_cov,0.0001780922609262597,0.9159494605174285
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,0.00014142524640757824,0.7342279530184992
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h28_moirai2_vs_lightgbm_cov,0.000207889468354847,0.9370695702776561
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h28_timesfm25_vs_lightgbm_cov,0.00022914709241664166,1.0
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h28_tirex_vs_lightgbm_cov,0.00022694359366768742,0.9413618489447774
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h7_chronos2_vs_lightgbm_cov,9.11407892869577e-05,0.56795214603411
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,6.249530239619348e-05,0.40037695181040367
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h7_moirai2_vs_lightgbm_cov,0.00012441273644134038,0.6211205188620814
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h7_timesfm25_vs_lightgbm_cov,0.00012274701308336152,0.6523147793637886
Rohlik_h28_timesfm25_vs_lightgbm_cov,Rohlik_h7_tirex_vs_lightgbm_cov,0.00012142582828638476,0.6348944606558568
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h14_chronos2_vs_lightgbm_cov,-9.452038266540526e-06,-0.05278715624962015
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,1.7899913725243165e-05,0.04505725118483388
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h14_moirai2_vs_lightgbm_cov,-1.6343989098486647e-07,-0.0010896738130174144
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h14_timesfm25_vs_lightgbm_cov,7.6693079306255e-06,0.025824226941934838
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h14_tirex_vs_lightgbm_cov,-3.2853780911299287e-06,-0.01951309769191568
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h28_chronos2_vs_lightgbm_direct,-2.5538746559977902e-05,-0.053074520810483465
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,-6.363637354709257e-06,-0.01317604185184999
Rohlik_h28_tirex_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,-1.6797312159505095e-05,-0.04263826197069545
