run_id,panel_id,dataset,horizon,model_name,n_series,n_valid_wape,n_predictions,abs_y,abs_error,WAPE_mean,MAE_mean,sMAPE_mean,WAPE_aggregate,hardware,runtime_sec,wall_clock_sec,cost_usd,co2_kg,series_per_second,n_eval_origins,train_fraction,train_window_days,series_selection,model_params_json,source_run_dir
source_b_repair_fm_chronos2_m5_rohlik_100,m5_top_volume_100_20260714,M5,14,chronos2,100,100,37800,1129388.0,346770.6419649124,0.3556028734573966,9.173826507008265,52.04173393887614,0.3070429666021884,M_SERIES_MAC,117.21260499954224,117.21260690689088,0.0001953543416659,0.0006349016104141,0.8531505634602229,27,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,m5_top_volume_100_20260714,M5,28,chronos2,100,100,36400,1085863.0,368261.92949676514,0.3918205333689467,10.117085975185857,54.7688194540244,0.3391421657214263,M_SERIES_MAC,56.19059896469116,56.190600872039795,9.365099827448528e-05,0.000304365744392,1.7796571284608949,13,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,7,chronos2,100,99,28000,32220884.520508647,5796656.898368001,0.227172479013801,207.02346065600003,28.535300075136593,0.1799037172514125,M_SERIES_MAC,149.97399592399597,149.97399878501892,0.0002499566598733,0.0008123591445883,0.6667822603771799,40,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,14,chronos2,100,99,28000,32220884.520508647,5955463.360968709,0.233618577415802,212.69512003459675,29.037470766252085,0.1848323982905573,M_SERIES_MAC,74.33446788787842,74.33446788787842,0.0001238907798131,0.0004026450343926,1.345270946861877,20,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,28,chronos2,100,99,28000,32220884.520508647,6217135.312743306,0.243724459186813,222.0405468836895,30.00002240153733,0.1929535891165895,M_SERIES_MAC,38.27492713928223,38.27492809295654,6.379154523213704e-05,0.0002073225220044,2.6126764300843894,10,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_moirai2_m5_rohlik_100,m5_top_volume_100_20260714,M5,7,moirai2,100,100,37800,1129388.0,336550.7372074127,0.3405033079656754,8.90345865628076,51.35210635062318,0.2979939021907553,M_SERIES_MAC,26.4634952545166,26.4634952545166,4.410582542419433e-05,0.0001433439326286,3.778790331293547,54,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_fm_moirai2_m5_rohlik_100,m5_top_volume_100_20260714,M5,14,moirai2,100,100,37800,1129388.0,350093.5878973007,0.3535262957034222,9.26173512955822,52.610459312053905,0.3099852202230772,M_SERIES_MAC,11.588145971298218,11.58814811706543,1.931357661883036e-05,6.276912401119867e-05,8.629508141136837,27,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_fm_moirai2_m5_rohlik_100,m5_top_volume_100_20260714,M5,28,moirai2,100,100,36400,1085863.0,357459.011680603,0.3731536120215434,9.820302518697886,54.742888615296906,0.3291934725472762,M_SERIES_MAC,5.916076898574829,5.916076898574829,9.860128164291382e-06,3.204541653394699e-05,16.90309333607374,13,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_fm_moirai2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,7,moirai2,100,99,28000,32220884.520508647,6063378.697315995,0.2394235685054347,216.54923918985696,29.753474195108275,0.1881816339789382,M_SERIES_MAC,17.034268856048584,17.034271001815796,2.839044809341431e-05,9.22689563035965e-05,5.8705190604345585,40,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_fm_moirai2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,14,moirai2,100,99,28000,32220884.520508647,6257508.496202544,0.2446598230751516,223.482446292948,30.320576122043885,0.1942066020012464,M_SERIES_MAC,8.847919225692749,8.847919225692749,1.4746532042821249e-05,4.792622913916905e-05,11.302092328060384,20,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_fm_moirai2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,28,moirai2,100,99,28000,32220884.520508647,6501394.353041242,0.2547508674947477,232.19265546575863,31.34580219783349,0.2017757876542183,M_SERIES_MAC,4.691107988357544,4.691107988357544,7.81851331392924e-06,2.5410168270270028e-05,21.31692560652651,10,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
