pair_id,paper_id,study_id,suite_id,task_id,cluster_id,dataset_norm,horizon_bucket,metric_name,model_name,model_scale,has_covariates,zero_shot,metric_num,baseline_metric,baseline_family,log_ratio,delta,delta_rel,vi,source,is_source_b,paired_inference_ok,quality_flag,n_series_num,baseline_n_series
b02_fev_restaurant__Chronos-2__WAPE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.3584,0.4055,ML_TREE,-0.12347119245469226,-0.04710000000000003,-0.11615289765721339,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Chronos-Bolt-Base__SQL,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.689,0.9515,ML_TREE,-0.3227984157225457,-0.26250000000000007,-0.2758801891749869,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Chronos-Bolt-Base__MASE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.866,0.9515,ML_TREE,-0.094154778173769,-0.08550000000000002,-0.08985811875985289,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Chronos-Bolt-Base__WAPE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.3649,0.4055,ML_TREE,-0.10549753011306566,-0.040600000000000025,-0.10012330456226885,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Moirai-2.0-Small__SQL,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.681,0.9515,ML_TREE,-0.3344773805866918,-0.27049999999999996,-0.2842879663688912,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Moirai-2.0-Small__MASE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.852,0.9515,ML_TREE,-0.11045315990688849,-0.09950000000000003,-0.10457172884918553,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Moirai-2.0-Small__WAPE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.3573,0.4055,ML_TREE,-0.12654510852610354,-0.04820000000000002,-0.11886559802712705,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TabPFN-TS__SQL,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.693,0.9515,ML_TREE,-0.317009687546301,-0.25850000000000006,-0.27167630057803477,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TabPFN-TS__MASE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.8689,0.9515,ML_TREE,-0.09081164289104389,-0.0826,-0.08681029952706254,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TabPFN-TS__WAPE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.3642,0.4055,ML_TREE,-0.10741770626196001,-0.0413,-0.10184956843403206,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TiRex__SQL,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.6816,0.9515,ML_TREE,-0.3335967112210982,-0.26990000000000003,-0.2836573830793484,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TiRex__MASE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.8522,0.9515,ML_TREE,-0.11021844567039257,-0.09930000000000005,-0.10436153441933795,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TiRex__WAPE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.3584,0.4055,ML_TREE,-0.12347119245469226,-0.04710000000000003,-0.11615289765721339,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TimesFM-2.5__SQL,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6774,0.9515,ML_TREE,-0.3397777463525329,-0.2741,-0.2880714661061482,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TimesFM-2.5__MASE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.8503,0.9515,ML_TREE,-0.11245045834445742,-0.10120000000000007,-0.10635838150289025,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__TimesFM-2.5__WAPE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.357,0.4055,ML_TREE,-0.12738509177582866,-0.04850000000000004,-0.11960542540073993,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Toto-1.0__SQL,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,SQL,Toto-1.0,8,TRUE,TRUE,0.704,0.9515,ML_TREE,-0.30126133057816185,-0.24750000000000005,-0.2601156069364162,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Toto-1.0__MASE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,MASE,Toto-1.0,8,TRUE,TRUE,0.8859,0.9515,ML_TREE,-0.07143560931821749,-0.06559999999999999,-0.06894377299001575,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Toto-1.0__WAPE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.3732,0.4055,ML_TREE,-0.08300640458227898,-0.03230000000000005,-0.07965474722564747,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_rohlik_orders_1d__Chronos-2__SQL,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.9592,1.1489,ML_TREE,-0.1804606381460146,-0.18969999999999998,-0.16511445730698926,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Chronos-2__MASE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.1869,1.1489,ML_TREE,0.03253990320314032,0.038000000000000034,0.03307511532770479,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Chronos-2__WAPE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.0561,0.0543,ML_TREE,0.032611585588760796,0.001799999999999996,0.03314917127071816,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Chronos-Bolt-Base__SQL,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.0508,1.1489,ML_TREE,-0.08925318404793434,-0.09810000000000008,-0.08538602141178525,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Chronos-Bolt-Base__MASE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.3016,1.1489,ML_TREE,0.12478931404550901,0.15270000000000006,0.1329097397510663,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Chronos-Bolt-Base__WAPE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.0614,0.0543,ML_TREE,0.12288560821320703,0.007100000000000002,0.13075506445672194,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Moirai-2.0-Small__SQL,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.97,1.1489,ML_TREE,-0.16926417036189073,-0.17890000000000006,-0.15571416137174693,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Moirai-2.0-Small__MASE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.176,1.1489,ML_TREE,0.02331388659925305,0.027099999999999902,0.023587779615284098,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Moirai-2.0-Small__WAPE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.0552,0.0543,ML_TREE,0.01643872634315994,8.99999999999998e-4,0.01657458563535908,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TabPFN-TS__SQL,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.3411,1.1489,ML_TREE,0.1546852098575753,0.19219999999999993,0.1672904517364435,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TabPFN-TS__MASE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.5479,1.1489,ML_TREE,0.2980942107205127,0.399,0.3472887109409,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TabPFN-TS__WAPE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0656,0.0543,ML_TREE,0.18905146901015363,0.011300000000000004,0.20810313075506454,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TiRex__SQL,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.9858,1.1489,ML_TREE,-0.15310674758804174,-0.16310000000000002,-0.14196187657759599,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TiRex__MASE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.2034,1.1489,ML_TREE,0.046345920926932134,0.05449999999999999,0.047436678562102874,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TiRex__WAPE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.0572,0.0543,ML_TREE,0.05202967144586244,0.0029,0.05340699815837937,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TimesFM-2.5__SQL,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.0057,1.1489,ML_TREE,-0.13312114640888437,-0.1432,-0.12464096091914004,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TimesFM-2.5__MASE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.2504,1.1489,ML_TREE,0.0846585372479476,0.10149999999999992,0.08834537383584291,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__TimesFM-2.5__WAPE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.0591,0.0543,ML_TREE,0.08470669747216275,0.004799999999999999,0.08839779005524859,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Toto-1.0__SQL,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,SQL,Toto-1.0,8,TRUE,TRUE,1.1351,1.1489,ML_TREE,-0.012084210098025499,-0.013800000000000034,-0.012011489250587547,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Toto-1.0__MASE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,MASE,Toto-1.0,8,TRUE,TRUE,1.3776,1.1489,ML_TREE,0.1815378918141472,0.2286999999999999,0.19905997040647566,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1d__Toto-1.0__WAPE,B02_fev_rohlik_orders_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1d,b02_fev_rohlik_orders_1d,Rohlik,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.0646,0.0543,ML_TREE,0.17369018384866647,0.010300000000000004,0.1896869244935544,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Chronos-2__SQL,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,1.2997,1.4545,ML_TREE,-0.11252873034771348,-0.15479999999999983,-0.1064283258851838,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Chronos-2__MASE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.5471,1.4545,ML_TREE,0.06172001178976663,0.09260000000000002,0.063664489515297365,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Chronos-2__WAPE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.0503,0.0468,ML_TREE,0.07212187418209243,0.003499999999999996,0.0747863247863247,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Chronos-Bolt-Base__SQL,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.4282,1.4545,ML_TREE,-0.018247288820246642,-0.02629999999999999,-0.018081815056720518,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Chronos-Bolt-Base__MASE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.7219,1.4545,ML_TREE,0.168766133356884,0.2674000000000001,0.18384324510140948,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Chronos-Bolt-Base__WAPE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.057,0.0468,ML_TREE,0.19716806491094918,0.0102,0.21794871794871795,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Moirai-2.0-Small__SQL,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.532,1.4545,ML_TREE,0.05191187236528041,0.07750000000000012,0.053282915091096686,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Moirai-2.0-Small__MASE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.874,1.4545,ML_TREE,0.25341298486311137,0.4195000000000002,0.2884152629769682,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Moirai-2.0-Small__WAPE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.0612,0.0468,ML_TREE,0.26826398659467937,0.014399999999999996,0.3076923076923076,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TabPFN-TS__SQL,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.524,1.4545,ML_TREE,0.04667625831133532,0.06950000000000012,0.04778274321072542,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TabPFN-TS__MASE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.9887,1.4545,ML_TREE,0.31281895998019926,0.5342,0.367273977311791,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TabPFN-TS__WAPE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0652,0.0468,ML_TREE,0.3315762660090062,0.018399999999999993,0.393162393162393,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TiRex__SQL,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,1.3004,1.4545,ML_TREE,-0.11199028950550603,-0.1540999999999999,-0.10594706084565136,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TiRex__MASE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.5829,1.4545,ML_TREE,0.0845964087564364,0.12840000000000007,0.08827775867995881,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TiRex__WAPE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.0521,0.0468,ML_TREE,0.10728174583572021,0.005299999999999999,0.11324786324786322,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TimesFM-2.5__SQL,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.3278,1.4545,ML_TREE,-0.0911387616501972,-0.1266999999999998,-0.08710897215537973,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TimesFM-2.5__MASE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.6592,1.4545,ML_TREE,0.13167335954000672,0.2047000000000001,0.14073564798899973,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__TimesFM-2.5__WAPE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.0542,0.0468,ML_TREE,0.14679770552199936,0.007399999999999997,0.15811965811965806,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Toto-1.0__SQL,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,SQL,Toto-1.0,8,TRUE,TRUE,1.4934,1.4545,ML_TREE,0.026393200666345033,0.03890000000000016,0.02674458576830537,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Toto-1.0__MASE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.798,1.4545,ML_TREE,0.2120127370963093,0.34350000000000014,0.23616363011344116,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_orders_1w__Toto-1.0__WAPE,B02_fev_rohlik_orders_1W,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_orders_1w,b02_fev_rohlik_orders_1w,Rohlik,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.0591,0.0468,ML_TREE,0.23334772148845143,0.012299999999999998,0.2628205128205128,0.2857142857142857,LIT,FALSE,TRUE,Source A benchmark extraction,7,7
b02_fev_rohlik_sales_1d__Chronos-2__SQL,B02_fev_rohlik_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_sales_1d,b02_fev_rohlik_sales_1d,Rohlik,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.8808,1.2715,ML_TREE,-0.3671219994537042,-0.39070000000000005,-0.3072748721981911,4.8590864917395527e-4,LIT,FALSE,TRUE,Source A benchmark extraction,4116,4116
b02_fev_rohlik_sales_1d__Chronos-2__MASE,B02_fev_rohlik_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_sales_1d,b02_fev_rohlik_sales_1d,Rohlik,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.1016,1.2715,ML_TREE,-0.14343363744772936,-0.16990000000000016,-0.13362170664569417,4.8590864917395527e-4,LIT,FALSE,TRUE,Source A benchmark extraction,4116,4116
b02_fev_rohlik_sales_1d__Chronos-2__WAPE,B02_fev_rohlik_sales_1D,shchur_2025_fev_bench,fev-bench,b02_fev_rohlik_sales_1d,b02_fev_rohlik_sales_1d,Rohlik,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.2763,0.3378,ML_TREE,-0.20096677244432887,-0.0615,-0.18206039076376554,4.8590864917395527e-4,LIT,FALSE,TRUE,Source A benchmark extraction,4116,4116
